32o:Q9s,0.321325
32o:QTo,0.331894
32o:QTs,0.3153675
32o:QJo,0.333397
32o:QJs,0.3172495
32o:K2o,0.2746255
32o:K2s,0.2624915
32o:K3o,0.2630795
32o:K3s,0.2526165
32o:K4o,0.3398915
32o:K4s,0.3243
32o:K5o,0.338843
32o:K5s,0.3236675
32o:K6o,0.341125
32o:K6s,0.3249245
32o:K7o,0.338709
32o:K7s,0.3217105
32o:K8o,0.3413585
32o:K8s,0.32562
32o:K9o,0.341369
32o:K9s,0.3247335
32o:KTo,0.335782
32o:KTs,0.3204195
32o:KJo,0.3364345
32o:KJs,0.3206155
32o:KQo,0.3366975
32o:KQs,0.3213895
32o:A2o,0.253382
32o:A2s,0.242635
32o:A3o,0.2413865
32o:A3s,0.2328085
32o:A4o,0.325687
32o:A4s,0.310271
32o:A5o,0.3245445
32o:A5s,0.309768
32o:A6o,0.340715
32o:A6s,0.325831
32o:A7o,0.3358255
32o:A7s,0.3198075
32o:A8o,0.337552
32o:A8s,0.3220815
32o:A9o,0.3424945
32o:A9s,0.3260475
32o:ATo,0.3372835
32o:ATs,0.3220555
32o:AJo,0.338303
32o:AJs,0.3225525
32o:AQo,0.338345
32o:AQs,0.3242815
32o:AKo,0.3399355
32o:AKs,0.3243535
32o:22,0.3345615
32o:33,0.1079165
32o:44,0.125981
32o:55,0.121147
32o:66,0.1347915
32o:77,0.139653
32o:88,0.1407865
32o:99,0.1444665
32o:TT,0.1433125
32o:JJ,0.143973
32o:QQ,0.1433585
32o:KK,0.143148
32o:AA,0.127184
32s:42o,0.4949
32s:42s,0.4715315
32s:43o,0.482175
32s:43s,0.4593405
32s:52o,0.4322465
32s:52s,0.4143225
32s:53o,0.425838
32s:53s,0.409
32s:54o,0.427137
32s:54s,0.4004855
32s:62o,0.406717
32s:62s,0.3896475
32s:63o,0.395693
32s:63s,0.379664
32s:64o,0.409637
32s:64s,0.3850735
32s:65o,0.402323
32s:65s,0.3763905
32s:72o,0.3843485
32s:72s,0.368675
32s:73o,0.362887
32s:73s,0.3487975
32s:74o,0.395481
32s:74s,0.370872
32s:75o,0.388962
32s:75s,0.36446
32s:76o,0.380886
32s:76s,0.3572305
32s:82o,0.3612385
32s:82s,0.34705
32s:83o,0.356334
32s:83s,0.3421005
32s:84o,0.392549
32s:84s,0.368346
32s:85o,0.3874745
32s:85s,0.3638255
32s:86o,0.380236
32s:86s,0.357375
32s:87o,0.3644225
32s:87s,0.3402895
32s:92o,0.3472875
32s:92s,0.3333255
32s:93o,0.339014
32s:93s,0.3270025
32s:94o,0.3891055
32s:94s,0.36313
32s:95o,0.3831095
32s:95s,0.3591085
32s:96o,0.381146
32s:96s,0.3563165
32s:97o,0.374981
32s:97s,0.349784
32s:98o,0.3721955
32s:98s,0.3478535
32s:T2o,0.335184
32s:T2s,0.3222125
32s:T3o,0.325457
32s:T3s,0.313176
32s:T4o,0.3826615
32s:T4s,0.3582385
32s:T5o,0.381695
32s:T5s,0.358066
32s:T6o,0.3801385
32s:T6s,0.356376
32s:T7o,0.3731045
32s:T7s,0.349665
32s:T8o,0.371806
32s:T8s,0.3475805
32s:T9o,0.370131
32s:T9s,0.346789
32s:J2o,0.32544
32s:J2s,0.3129355
32s:J3o,0.3166125
32s:J3s,0.3052285
32s:J4o,0.381041
32s:J4s,0.356004
32s:J5o,0.379434
32s:J5s,0.355346
32s:J6o,0.381567
32s:J6s,0.3567635
32s:J7o,0.375658
32s:J7s,0.351505
32s:J8o,0.3735725
32s:J8s,0.3495315
32s:J9o,0.3738675
32s:J9s,0.3482415
32s:JTo,0.367065
32s:JTs,0.343234
32s:Q2o,0.319321
32s:Q2s,0.3079765
32s:Q3o,0.310734
32s:Q3s,0.298948
32s:Q4o,0.379116
32s:Q4s,0.354114
32s:Q5o,0.377932
32s:Q5s,0.353163
32s:Q6o,0.3799225
32s:Q6s,0.354764
32s:Q7o,0.3784965
32s:Q7s,0.354639
32s:Q8o,0.376542
32s:Q8s,0.3517075
32s:Q9o,0.3757075
32s:Q9s,0.3514315
32s:QTo,0.3703045
32s:QTs,0.3458945
32s:QJo,0.371503
32s:QJs,0.3470895
32s:K2o,0.31627
32s:K2s,0.303251
32s:K3o,0.306169
32s:K3s,0.293781
32s:K4o,0.3792685
32s:K4s,0.3545385
32s:K5o,0.377138
32s:K5s,0.3533325
32s:K6o,0.37901
32s:K6s,0.354011
32s:K7o,0.37697
32s:K7s,0.352398
32s:K8o,0.380321
32s:K8s,0.35561
32s:K9o,0.3791435
32s:K9s,0.3554235
32s:KTo,0.373283
32s:KTs,0.349978
32s:KJo,0.3749825
32s:KJs,0.349746
32s:KQo,0.375468
32s:KQs,0.351953
32s:A2o,0.294125
32s:A2s,0.284783
32s:A3o,0.2852615
32s:A3s,0.275096
32s:A4o,0.364659
32s:A4s,0.341059
32s:A5o,0.3632205
32s:A5s,0.3405225
32s:A6o,0.379115
32s:A6s,0.354961
32s:A7o,0.3749265
32s:A7s,0.3498815
32s:A8o,0.376873
32s:A8s,0.3511545
32s:A9o,0.380404
32s:A9s,0.356606
32s:ATo,0.376384
32s:ATs,0.352564
32s:AJo,0.3775625
32s:AJs,0.353203
32s:AQo,0.3775915
32s:AQs,0.3540935
32s:AKo,0.3784535
32s:AKs,0.353661
32s:22,0.3719645
32s:33,0.158798
32s:44,0.168371
32s:55,0.163355
32s:66,0.1764155
32s:77,0.1812535
32s:88,0.182324
32s:99,0.1855815
32s:TT,0.1840415
32s:JJ,0.183686
32s:QQ,0.1839395
32s:KK,0.184529
32s:AA,0.170102
42o:42s,0.4749135
42o:43o,0.463479
42o:43s,0.4403415
42o:52o,0.4033785
42o:52s,0.383484
42o:53o,0.4412765
42o:53s,0.418761
42o:54o,0.384109
42o:54s,0.368082
42o:62o,0.372172
42o:62s,0.354658
42o:63o,0.417183
42o:63s,0.396259
42o:64o,0.355591
42o:64s,0.341329
42o:65o,0.362825
42o:65s,0.346893
42o:72o,0.3534375
42o:72s,0.336142
42o:73o,0.402726
42o:73s,0.38275
42o:74o,0.32008
42o:74s,0.3095205
42o:75o,0.352071
42o:75s,0.335891
42o:76o,0.3466025
42o:76s,0.330193
42o:82o,0.3280595
42o:82s,0.31253
42o:83o,0.3979465
42o:83s,0.3792555
42o:84o,0.313911
42o:84s,0.3027395
42o:85o,0.3476175
42o:85s,0.3327295
42o:86o,0.3448785
42o:86s,0.329452
42o:87o,0.338428
42o:87s,0.322524
42o:92o,0.3093555
42o:92s,0.2955645
42o:93o,0.3847965
42o:93s,0.366466
42o:94o,0.297741
42o:94s,0.286284
42o:95o,0.345647
42o:95s,0.3304615
42o:96o,0.3430545
42o:96s,0.3274455
42o:97o,0.335749
42o:97s,0.3207915
42o:98o,0.334947
42o:98s,0.318831
42o:T2o,0.2994475
42o:T2s,0.2857315
42o:T3o,0.382788
42o:T3s,0.3640185
42o:T4o,0.28557
42o:T4s,0.275302
42o:T5o,0.3454965
42o:T5s,0.330648
42o:T6o,0.3424565
42o:T6s,0.3272295
42o:T7o,0.339536
42o:T7s,0.323884
42o:T8o,0.338607
42o:T8s,0.322269
42o:T9o,0.3323495
42o:T9s,0.3164175
42o:J2o,0.2895575
42o:J2s,0.2776575
42o:J3o,0.3806275
42o:J3s,0.3618795
42o:J4o,0.2761805
42o:J4s,0.2662475
42o:J5o,0.3412805
42o:J5s,0.3267635
42o:J6o,0.3457655
42o:J6s,0.329666
42o:J7o,0.3425285
42o:J7s,0.3259915
42o:J8o,0.3402945
42o:J8s,0.3243695
42o:J9o,0.3344925
42o:J9s,0.318706
42o:JTo,0.3319525
42o:JTs,0.3167715
42o:Q2o,0.2839385
42o:Q2s,0.2712105
42o:Q3o,0.379826
42o:Q3s,0.360268
42o:Q4o,0.269448
42o:Q4s,0.259905
42o:Q5o,0.340351
42o:Q5s,0.3255775
42o:Q6o,0.343445
42o:Q6s,0.3281975
42o:Q7o,0.3446255
42o:Q7s,0.3281695
42o:Q8o,0.343737
42o:Q8s,0.3267795
42o:Q9o,0.3383415
42o:Q9s,0.3221185
42o:QTo,0.33531
42o:QTs,0.3201815
42o:QJo,0.3372855
42o:QJs,0.320878
42o:K2o,0.2791705
42o:K2s,0.2658205
42o:K3o,0.37837
42o:K3s,0.3610735
42o:K4o,0.2650035
42o:K4s,0.2548035
42o:K5o,0.3414585
42o:K5s,0.325826
42o:K6o,0.342765
42o:K6s,0.326567
42o:K7o,0.344275
42o:K7s,0.327231
42o:K8o,0.3468045
42o:K8s,0.3299055
42o:K9o,0.3418325
42o:K9s,0.325307
42o:KTo,0.3398525
42o:KTs,0.3225775
42o:KJo,0.340074
42o:KJs,0.325055
42o:KQo,0.3417445
42o:KQs,0.325053
42o:A2o,0.2574955
42o:A2s,0.246127
42o:A3o,0.365932
42o:A3s,0.3491615
42o:A4o,0.24312
42o:A4s,0.234882
42o:A5o,0.3256005
42o:A5s,0.312343
42o:A6o,0.342534
42o:A6s,0.327751
42o:A7o,0.340733
42o:A7s,0.3245535
42o:A8o,0.3423765
42o:A8s,0.3270415
42o:A9o,0.3425495
42o:A9s,0.3263655
42o:ATo,0.340575
42o:ATs,0.325606
42o:AJo,0.34274
42o:AJs,0.3267835
42o:AQo,0.3433385
42o:AQs,0.3265
42o:AKo,0.3444275
42o:AKs,0.3291115
42o:22,0.34052
42o:33,0.298401
42o:44,0.106129
42o:55,0.1226445
42o:66,0.137128
42o:77,0.1456125
42o:88,0.1465485
42o:99,0.144113
42o:TT,0.1474265
42o:JJ,0.1477865
42o:QQ,0.147995
42o:KK,0.147631
42o:AA,0.1323205
42s:43o,0.4911665
42s:43s,0.46729
42s:52o,0.4343195
42s:52s,0.4164755
42s:53o,0.472173
42s:53s,0.443636
42s:54o,0.4192205
42s:54s,0.4022875
42s:62o,0.407402
42s:62s,0.3911135
42s:63o,0.4488875
42s:63s,0.421993
42s:64o,0.3938935
42s:64s,0.3778315
42s:65o,0.3985035
42s:65s,0.3735345
42s:72o,0.389166
42s:72s,0.374151
42s:73o,0.43631
42s:73s,0.409434
42s:74o,0.3611765
42s:74s,0.3480965
42s:75o,0.3896835
42s:75s,0.364202
42s:76o,0.384261
42s:76s,0.3588665
42s:82o,0.366553
42s:82s,0.3521265
42s:83o,0.433457
42s:83s,0.406573
42s:84o,0.3544385
42s:84s,0.341645
42s:85o,0.3860515
42s:85s,0.3615825
42s:86o,0.383714
42s:86s,0.3586855
42s:87o,0.375998
42s:87s,0.3514815
42s:92o,0.3476155
42s:92s,0.3341535
42s:93o,0.4216405
42s:93s,0.3942195
42s:94o,0.3387915
42s:94s,0.327035
42s:95o,0.3835695
42s:95s,0.3599435
42s:96o,0.381286
42s:96s,0.3560555
42s:97o,0.3743755
42s:97s,0.350709
42s:98o,0.373116
42s:98s,0.3489435
42s:T2o,0.33828
42s:T2s,0.324489
42s:T3o,0.419454
42s:T3s,0.392757
42s:T4o,0.3276715
42s:T4s,0.315098
42s:T5o,0.3839115
42s:T5s,0.36019
42s:T6o,0.381851
42s:T6s,0.3572275
42s:T7o,0.378596
42s:T7s,0.353233
42s:T8o,0.377111
42s:T8s,0.3523215
42s:T9o,0.3703395
42s:T9s,0.3466855
42s:J2o,0.330237
42s:J2s,0.3174565
42s:J3o,0.417153
42s:J3s,0.3915595
42s:J4o,0.319438
42s:J4s,0.3069875
42s:J5o,0.3798565
42s:J5s,0.3566135
42s:J6o,0.3836895
42s:J6s,0.3592575
42s:J7o,0.380299
42s:J7s,0.355585
42s:J8o,0.378255
42s:J8s,0.3537385
42s:J9o,0.373143
42s:J9s,0.349282
42s:JTo,0.370649
42s:JTs,0.345804
42s:Q2o,0.3243495
42s:Q2s,0.312035
42s:Q3o,0.415676
42s:Q3s,0.388963
42s:Q4o,0.312353
42s:Q4s,0.300909
42s:Q5o,0.3797835
42s:Q5s,0.3557995
42s:Q6o,0.3817675
42s:Q6s,0.3570405
42s:Q7o,0.382403
42s:Q7s,0.357809
42s:Q8o,0.3819185
42s:Q8s,0.3576165
42s:Q9o,0.3768125
42s:Q9s,0.353033
42s:QTo,0.3746855
42s:QTs,0.350167
42s:QJo,0.3747685
42s:QJs,0.3505305
42s:K2o,0.3191675
42s:K2s,0.306955
42s:K3o,0.415645
42s:K3s,0.389077
42s:K4o,0.3063265
42s:K4s,0.2957935
42s:K5o,0.3792595
42s:K5s,0.355793
42s:K6o,0.3811865
42s:K6s,0.356229
42s:K7o,0.381555
42s:K7s,0.356869
42s:K8o,0.385093
42s:K8s,0.360612
42s:K9o,0.38032
42s:K9s,0.3557135
42s:KTo,0.3780475
42s:KTs,0.353269
42s:KJo,0.3789675
42s:KJs,0.3539525
42s:KQo,0.3806465
42s:KQs,0.3552135
42s:A2o,0.299126
42s:A2s,0.288002
42s:A3o,0.403086
42s:A3s,0.378302
42s:A4o,0.287042
42s:A4s,0.2767065
42s:A5o,0.36437
42s:A5s,0.3410165
42s:A6o,0.3812715
42s:A6s,0.357364
42s:A7o,0.3785075
42s:A7s,0.354754
42s:A8o,0.381936
42s:A8s,0.3576325
42s:A9o,0.381579
42s:A9s,0.3570655
42s:ATo,0.380226
42s:ATs,0.356447
42s:AJo,0.380238
42s:AJs,0.356205
42s:AQo,0.38117
42s:AQs,0.357636
42s:AKo,0.382203
42s:AKs,0.357892
42s:22,0.3776095
42s:33,0.3344835
42s:44,0.15697
42s:55,0.1652625
42s:66,0.178293
42s:77,0.185904
42s:88,0.1873595
42s:99,0.185641
42s:TT,0.1886305
42s:JJ,0.1885615
42s:QQ,0.1878465
42s:KK,0.1886465
42s:AA,0.1737985
43o:43s,0.4752905
43o:52o,0.508059
43o:52s,0.480068
43o:53o,0.4037515
43o:53s,0.385198
43o:54o,0.390377
43o:54s,0.3750685
43o:62o,0.4798105
43o:62s,0.454936
43o:63o,0.37472
43o:63s,0.357124
43o:64o,0.3638925
43o:64s,0.349652
43o:65o,0.375693
43o:65s,0.3575825
43o:72o,0.463121
43o:72s,0.4388455
43o:73o,0.3539075
43o:73s,0.337541
43o:74o,0.341345
43o:74s,0.3288815
43o:75o,0.3648315
43o:75s,0.3495365
43o:76o,0.3606065
43o:76s,0.343742
43o:82o,0.442352
43o:82s,0.419499
43o:83o,0.341181
43o:83s,0.324943
43o:84o,0.315234
43o:84s,0.303143
43o:85o,0.3586445
43o:85s,0.342108
43o:86o,0.3553055
43o:86s,0.3388685
43o:87o,0.347759
43o:87s,0.33169
43o:92o,0.435227
43o:92s,0.412967
43o:93o,0.323345
43o:93s,0.3073695
43o:94o,0.315025
43o:94s,0.302843
43o:95o,0.360859
43o:95s,0.34466
43o:96o,0.358422
43o:96s,0.3423235
43o:97o,0.3527865
43o:97s,0.335626
43o:98o,0.335113
43o:98s,0.319842
43o:T2o,0.433499
43o:T2s,0.4107975
43o:T3o,0.313483
43o:T3s,0.298766
43o:T4o,0.303265
43o:T4s,0.291429
43o:T5o,0.359221
43o:T5s,0.344682
43o:T6o,0.3582795
43o:T6s,0.3419125
43o:T7o,0.3545125
43o:T7s,0.3385935
43o:T8o,0.3488445
43o:T8s,0.331731
43o:T9o,0.3468915
43o:T9s,0.330395
43o:J2o,0.4312655
43o:J2s,0.4091285
43o:J3o,0.304806
43o:J3s,0.290377
43o:J4o,0.2945465
43o:J4s,0.2817965
43o:J5o,0.356969
43o:J5s,0.3412255
43o:J6o,0.35959
43o:J6s,0.3431205
43o:J7o,0.3568445
43o:J7s,0.34103
43o:J8o,0.3515025
43o:J8s,0.333836
43o:J9o,0.3489125
43o:J9s,0.332728
43o:JTo,0.346087
43o:JTs,0.3302695
43o:Q2o,0.42991
43o:Q2s,0.4064305
43o:Q3o,0.297528
43o:Q3s,0.2846125
43o:Q4o,0.286248
43o:Q4s,0.2752425
43o:Q5o,0.356035
43o:Q5s,0.3406865
43o:Q6o,0.3595765
43o:Q6s,0.342129
43o:Q7o,0.3603635
43o:Q7s,0.342693
43o:Q8o,0.3544305
43o:Q8s,0.3360195
43o:Q9o,0.35184
43o:Q9s,0.334173
43o:QTo,0.35014
43o:QTs,0.3327935
43o:QJo,0.3504955
43o:QJs,0.3342735
43o:K2o,0.429967
43o:K2s,0.4065515
43o:K3o,0.293367
43o:K3s,0.2791995
43o:K4o,0.282093
43o:K4s,0.2714625
43o:K5o,0.3552105
43o:K5s,0.3402595
43o:K6o,0.3572515
43o:K6s,0.3408935
43o:K7o,0.3593815
43o:K7s,0.341731
43o:K8o,0.357801
43o:K8s,0.3405645
43o:K9o,0.355217
43o:K9s,0.3376535
43o:KTo,0.353507
43o:KTs,0.3365735
43o:KJo,0.3545225
43o:KJs,0.337088
43o:KQo,0.355418
43o:KQs,0.3383915
43o:A2o,0.419374
43o:A2s,0.3962405
43o:A3o,0.2716545
43o:A3s,0.2596525
43o:A4o,0.260541
43o:A4s,0.2503755
43o:A5o,0.3400665
43o:A5s,0.325599
43o:A6o,0.3577245
43o:A6s,0.3427105
43o:A7o,0.356313
43o:A7s,0.339085
43o:A8o,0.3537495
43o:A8s,0.3377695
43o:A9o,0.357365
43o:A9s,0.340087
43o:ATo,0.355119
43o:ATs,0.3386275
43o:AJo,0.356392
43o:AJs,0.340489
43o:AQo,0.358249
43o:AQs,0.3405745
43o:AKo,0.3583735
43o:AKs,0.342552
43o:22,0.472631
43o:33,0.3501685
43o:44,0.124165
43o:55,0.1278665
43o:66,0.1419655
43o:77,0.1537655
43o:88,0.159912
43o:99,0.16192
43o:TT,0.165308
43o:JJ,0.1648315
43o:QQ,0.164289
43o:KK,0.1651745
43o:AA,0.1502725
43s:52o,0.5342105
43s:52s,0.502735
43s:53o,0.4351635
43s:53s,0.417957
43s:54o,0.423618
43s:54s,0.407409
43s:62o,0.507649
43s:62s,0.479377
43s:63o,0.407632
43s:63s,0.3926425
43s:64o,0.400191
43s:64s,0.3850045
43s:65o,0.410758
43s:65s,0.384498
43s:72o,0.493575
43s:72s,0.4643335
43s:73o,0.3899745
43s:73s,0.3742525
43s:74o,0.3807035
43s:74s,0.3650365
43s:75o,0.401777
43s:75s,0.3769325
43s:76o,0.3965755
43s:76s,0.3716395
43s:82o,0.4746985
43s:82s,0.4459795
43s:83o,0.377227
43s:83s,0.3624505
43s:84o,0.3557585
43s:84s,0.341541
43s:85o,0.3951125
43s:85s,0.371378
43s:86o,0.392905
43s:86s,0.3677665
43s:87o,0.38403
43s:87s,0.3602985
43s:92o,0.4688415
43s:92s,0.440098
43s:93o,0.35971
43s:93s,0.3465435
43s:94o,0.3557255
43s:94s,0.340966
43s:95o,0.397207
43s:95s,0.372974
43s:96o,0.3956025
43s:96s,0.370484
43s:97o,0.3890375
43s:97s,0.365157
43s:98o,0.373854
43s:98s,0.349501
43s:T2o,0.4658695
43s:T2s,0.437545
43s:T3o,0.351148
43s:T3s,0.3380695
43s:T4o,0.3435455
43s:T4s,0.3302545
43s:T5o,0.3975885
43s:T5s,0.3727215
43s:T6o,0.3952285
43s:T6s,0.3703845
43s:T7o,0.392899
43s:T7s,0.368111
43s:T8o,0.386425
43s:T8s,0.362332
43s:T9o,0.384548
43s:T9s,0.3595775
43s:J2o,0.463561
43s:J2s,0.436079
43s:J3o,0.34279
43s:J3s,0.329519
43s:J4o,0.335025
43s:J4s,0.321608
43s:J5o,0.394558
43s:J5s,0.370705
43s:J6o,0.3972045
43s:J6s,0.372465
43s:J7o,0.3951005
43s:J7s,0.368931
43s:J8o,0.387988
43s:J8s,0.3629535
43s:J9o,0.3866955
43s:J9s,0.362295
43s:JTo,0.3841775
43s:JTs,0.3588935
43s:Q2o,0.4626875
43s:Q2s,0.4340245
43s:Q3o,0.3371785
43s:Q3s,0.324069
43s:Q4o,0.3277415
43s:Q4s,0.3156895
43s:Q5o,0.39347
43s:Q5s,0.3690755
43s:Q6o,0.395934
43s:Q6s,0.370185
43s:Q7o,0.3978625
43s:Q7s,0.3718995
43s:Q8o,0.3899825
43s:Q8s,0.365801
43s:Q9o,0.3898685
43s:Q9s,0.3646765
43s:QTo,0.3864265
43s:QTs,0.3623535
43s:QJo,0.3883095
43s:QJs,0.3627765
43s:K2o,0.4620215
43s:K2s,0.4342875
43s:K3o,0.33249
43s:K3s,0.3183665
43s:K4o,0.323123
43s:K4s,0.310602
43s:K5o,0.393779
43s:K5s,0.368535
43s:K6o,0.3956725
43s:K6s,0.3701425
43s:K7o,0.3956935
43s:K7s,0.372032
43s:K8o,0.3944445
43s:K8s,0.368781
43s:K9o,0.393859
43s:K9s,0.368197
43s:KTo,0.390692
43s:KTs,0.3658935
43s:KJo,0.391727
43s:KJs,0.3665615
43s:KQo,0.392349
43s:KQs,0.36691
43s:A2o,0.4513435
43s:A2s,0.425015
43s:A3o,0.311192
43s:A3s,0.299786
43s:A4o,0.3022485
43s:A4s,0.2916235
43s:A5o,0.378641
43s:A5s,0.355426
43s:A6o,0.394912
43s:A6s,0.370791
43s:A7o,0.393087
43s:A7s,0.368923
43s:A8o,0.390757
43s:A8s,0.3666325
43s:A9o,0.3948875
43s:A9s,0.369003
43s:ATo,0.3928625
43s:ATs,0.367744
43s:AJo,0.3946485
43s:AJs,0.368838
43s:AQo,0.395031
43s:AQs,0.3698015
43s:AKo,0.396288
43s:AKs,0.370508
43s:22,0.497848
43s:33,0.3859475
43s:44,0.1739395
43s:55,0.1697095
43s:66,0.183866
43s:77,0.1940495
43s:88,0.199411
43s:99,0.2015
43s:TT,0.20541
43s:JJ,0.204588
43s:QQ,0.2048035
43s:KK,0.2043445
43s:AA,0.1906995
52o:52s,0.4745615
52o:53o,0.46305
52o:53s,0.4393845
52o:54o,0.4521265
52o:54s,0.4291385
52o:62o,0.374353
52o:62s,0.356603
52o:63o,0.4178475
52o:63s,0.396324
52o:64o,0.405036
52o:64s,0.386266
52o:65o,0.349491
52o:65s,0.3360165
52o:72o,0.3539585
52o:72s,0.337151
52o:73o,0.404421
52o:73s,0.3834125
52o:74o,0.390965
52o:74s,0.3715825
52o:75o,0.3179355
52o:75s,0.306741
52o:76o,0.344257
52o:76s,0.328075
52o:82o,0.330724
52o:82s,0.314385
52o:83o,0.4006755
52o:83s,0.3794055
52o:84o,0.38684
52o:84s,0.368604
52o:85o,0.3122805
52o:85s,0.3009125
52o:86o,0.3416465
52o:86s,0.3271285
52o:87o,0.3382575
52o:87s,0.3214775
52o:92o,0.314307
52o:92s,0.2997665
52o:93o,0.389173
52o:93s,0.370117
52o:94o,0.3892375
52o:94s,0.37057
52o:95o,0.2969575
52o:95s,0.2856365
52o:96o,0.3422475
52o:96s,0.3274485
52o:97o,0.3398035
52o:97s,0.3227785
52o:98o,0.3366125
52o:98s,0.321299
52o:T2o,0.30027
52o:T2s,0.2861175
52o:T3o,0.3824025
52o:T3s,0.3637805
52o:T4o,0.379362
52o:T4s,0.361821
52o:T5o,0.2860485
52o:T5s,0.275091
52o:T6o,0.343934
52o:T6s,0.328294
52o:T7o,0.3409355
52o:T7s,0.324394
52o:T8o,0.3390435
52o:T8s,0.3231735
52o:T9o,0.3324465
52o:T9s,0.316934
52o:J2o,0.295121
52o:J2s,0.2815955
52o:J3o,0.3850635
52o:J3s,0.365325
52o:J4o,0.3813425
52o:J4s,0.3624405
52o:J5o,0.277924
52o:J5s,0.2673865
52o:J6o,0.3466575
52o:J6s,0.3311505
52o:J7o,0.344786
52o:J7s,0.3281735
52o:J8o,0.3429495
52o:J8s,0.326604
52o:J9o,0.340453
52o:J9s,0.3234925
52o:JTo,0.332243
52o:JTs,0.3174395
52o:Q2o,0.289155
52o:Q2s,0.275348
52o:Q3o,0.383299
52o:Q3s,0.3645085
52o:Q4o,0.3797245
52o:Q4s,0.361091
52o:Q5o,0.2718075
52o:Q5s,0.2612555
52o:Q6o,0.344454
52o:Q6s,0.3285835
52o:Q7o,0.3474555
52o:Q7s,0.3310405
52o:Q8o,0.3457385
52o:Q8s,0.3298835
52o:Q9o,0.34239
52o:Q9s,0.325433
52o:QTo,0.335465
52o:QTs,0.3212305
52o:QJo,0.341249
52o:QJs,0.3244325
52o:K2o,0.283273
52o:K2s,0.270055
52o:K3o,0.3832605
52o:K3s,0.363308
52o:K4o,0.378612
52o:K4s,0.361204
52o:K5o,0.266805
52o:K5s,0.256532
52o:K6o,0.3455075
52o:K6s,0.328972
52o:K7o,0.3456655
52o:K7s,0.330261
52o:K8o,0.3488075
52o:K8s,0.3326805
52o:K9o,0.346936
52o:K9s,0.33004
52o:KTo,0.3398455
52o:KTs,0.325017
52o:KJo,0.344208
52o:KJs,0.327103
52o:KQo,0.3453115
52o:KQs,0.3288645
52o:A2o,0.2615915
52o:A2s,0.2510245
52o:A3o,0.370561
52o:A3s,0.3523265
52o:A4o,0.3663985
52o:A4s,0.34908
52o:A5o,0.2445335
52o:A5s,0.236021
52o:A6o,0.3441855
52o:A6s,0.329394
52o:A7o,0.343072
52o:A7s,0.3270805
52o:A8o,0.344952
52o:A8s,0.3283395
52o:A9o,0.348375
52o:A9s,0.3318775
52o:ATo,0.3408535
52o:ATs,0.326588
52o:AJo,0.3470125
52o:AJs,0.3302195
52o:AQo,0.3464725
52o:AQs,0.330547
52o:AKo,0.347873
52o:AKs,0.332129
52o:22,0.34682
52o:33,0.304015
52o:44,0.294863
52o:55,0.104359
52o:66,0.137574
52o:77,0.1477345
52o:88,0.1487195
52o:99,0.149482
52o:TT,0.1475725
